trial,rt,response,world,img1_1,img1_2,img2_1,img2_2,recording1_1,recording1_2,recording2_1,recording2_2,sim_x_result1,sim_x_result2,filler,color0_probe_img1,color1_probe_img0,color1_probe_img1,color0_probe_img0,probe_obj,probe_obj_idx,probe_shift_id,worldtype,teleporter_entry_color_idx,teleporter_entry_color,pid,answer,img,counterbalance_id,correct_conf,correct
5,11578,100,0024,assets/targets/0024/img1_1.png,assets/targets/0024/img1_2.png,assets/targets/0024/img2_1.png,assets/targets/0024/img2_2.png,assets/targets/0024/recording1_1.mp4,assets/targets/0024/recording1_2.mp4,assets/targets/0024/recording2_1.mp4,assets/targets/0024/recording2_2.mp4,392.50547349657757,36.17405762242421,False,assets/targets/0024/outlinestim_world1_probe2_2_1.png,assets/targets/0024/outlinestim_world2_probe2_2_0.png,assets/targets/0024/outlinestim_world2_probe2_2_1.png,assets/targets/0024/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,0,brown,62cd43d66c2dd7ae9ab53ae7,1,assets/targets/0024/outlinestim_world2_probe2_2_0.png,0,100,True
6,8645,100,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe2_2_1.png,assets/targets/0052/outlinestim_world2_probe2_2_0.png,assets/targets/0052/outlinestim_world2_probe2_2_1.png,assets/targets/0052/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,0,brown,62cd43d66c2dd7ae9ab53ae7,1,assets/targets/0052/outlinestim_world2_probe2_2_0.png,0,100,True
7,7367,24,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe2_1_1.png,assets/targets/0025/outlinestim_world2_probe2_1_0.png,assets/targets/0025/outlinestim_world2_probe2_1_1.png,assets/targets/0025/outlinestim_world1_probe2_1_0.png,noteleport_consistent,2,1,1,0,brown,62cd43d66c2dd7ae9ab53ae7,0,assets/targets/0025/outlinestim_world1_probe2_1_1.png,1,76,True
8,9096,76,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe2_2_1.png,assets/targets/0064/outlinestim_world2_probe2_2_0.png,assets/targets/0064/outlinestim_world2_probe2_2_1.png,assets/targets/0064/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,1,0,brown,62cd43d66c2dd7ae9ab53ae7,1,assets/targets/0064/outlinestim_world1_probe2_2_0.png,0,76,True
0,35437,37,0091,assets/targets/0091/img1_1.png,assets/targets/0091/img1_2.png,assets/targets/0091/img2_1.png,assets/targets/0091/img2_2.png,assets/targets/0091/recording1_1.mp4,assets/targets/0091/recording1_2.mp4,assets/targets/0091/recording2_1.mp4,assets/targets/0091/recording2_2.mp4,360.26329222466995,232.43135081432789,False,assets/targets/0091/outlinestim_world1_probe0_2_1.png,assets/targets/0091/outlinestim_world2_probe0_2_0.png,assets/targets/0091/outlinestim_world2_probe0_2_1.png,assets/targets/0091/outlinestim_world1_probe0_2_0.png,nocol,0,2,1,1,blue,66cbc2627559d53c0e3e4ac4,1,assets/targets/0091/outlinestim_world2_probe0_2_0.png,0,37,False
1,16997,40,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe0_1_1.png,assets/targets/0025/outlinestim_world2_probe0_1_0.png,assets/targets/0025/outlinestim_world2_probe0_1_1.png,assets/targets/0025/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,1,blue,66cbc2627559d53c0e3e4ac4,0,assets/targets/0025/outlinestim_world2_probe0_1_1.png,1,60,True
2,7602,47,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe2_2_1.png,assets/targets/0072/outlinestim_world2_probe2_2_0.png,assets/targets/0072/outlinestim_world2_probe2_2_1.png,assets/targets/0072/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,1,blue,66cbc2627559d53c0e3e4ac4,1,assets/targets/0072/outlinestim_world1_probe2_2_0.png,0,47,False
3,4693,58,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe0_1_1.png,assets/targets/0045/outlinestim_world2_probe0_1_0.png,assets/targets/0045/outlinestim_world2_probe0_1_1.png,assets/targets/0045/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,1,blue,66cbc2627559d53c0e3e4ac4,0,assets/targets/0045/outlinestim_world2_probe0_1_1.png,1,42,False
4,4757,63,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe0_1_1.png,assets/targets/0064/outlinestim_world2_probe0_1_0.png,assets/targets/0064/outlinestim_world2_probe0_1_1.png,assets/targets/0064/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,1,blue,66cbc2627559d53c0e3e4ac4,1,assets/targets/0064/outlinestim_world1_probe0_1_0.png,0,63,True
5,4071,58,0069,assets/targets/0069/img1_1.png,assets/targets/0069/img1_2.png,assets/targets/0069/img2_1.png,assets/targets/0069/img2_2.png,assets/targets/0069/recording1_1.mp4,assets/targets/0069/recording1_2.mp4,assets/targets/0069/recording2_1.mp4,assets/targets/0069/recording2_2.mp4,45.99293272938177,282.53465008228795,False,assets/targets/0069/outlinestim_world1_probe1_2_1.png,assets/targets/0069/outlinestim_world2_probe1_2_0.png,assets/targets/0069/outlinestim_world2_probe1_2_1.png,assets/targets/0069/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,2,1,blue,66cbc2627559d53c0e3e4ac4,1,assets/targets/0069/outlinestim_world1_probe1_2_0.png,0,58,True
6,5878,40,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe2_2_1.png,assets/targets/0042/outlinestim_world2_probe2_2_0.png,assets/targets/0042/outlinestim_world2_probe2_2_1.png,assets/targets/0042/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,1,1,blue,66cbc2627559d53c0e3e4ac4,0,assets/targets/0042/outlinestim_world2_probe2_2_1.png,1,60,True
7,6413,53,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe2_2_1.png,assets/targets/0052/outlinestim_world2_probe2_2_0.png,assets/targets/0052/outlinestim_world2_probe2_2_1.png,assets/targets/0052/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,1,blue,66cbc2627559d53c0e3e4ac4,0,assets/targets/0052/outlinestim_world1_probe2_2_1.png,1,47,False
8,4045,44,0024,assets/targets/0024/img1_1.png,assets/targets/0024/img1_2.png,assets/targets/0024/img2_1.png,assets/targets/0024/img2_2.png,assets/targets/0024/recording1_1.mp4,assets/targets/0024/recording1_2.mp4,assets/targets/0024/recording2_1.mp4,assets/targets/0024/recording2_2.mp4,392.50547349657757,36.17405762242421,False,assets/targets/0024/outlinestim_world1_probe1_1_1.png,assets/targets/0024/outlinestim_world2_probe1_1_0.png,assets/targets/0024/outlinestim_world2_probe1_1_1.png,assets/targets/0024/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,2,1,blue,66cbc2627559d53c0e3e4ac4,0,assets/targets/0024/outlinestim_world1_probe1_1_1.png,1,56,True
0,27373,24,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe2_2_1.png,assets/targets/0045/outlinestim_world2_probe2_2_0.png,assets/targets/0045/outlinestim_world2_probe2_2_1.png,assets/targets/0045/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,1,blue,62e0532289a4e5d9fedadde1,0,assets/targets/0045/outlinestim_world1_probe2_2_1.png,1,76,True
1,8613,50,0091,assets/targets/0091/img1_1.png,assets/targets/0091/img1_2.png,assets/targets/0091/img2_1.png,assets/targets/0091/img2_2.png,assets/targets/0091/recording1_1.mp4,assets/targets/0091/recording1_2.mp4,assets/targets/0091/recording2_1.mp4,assets/targets/0091/recording2_2.mp4,360.26329222466995,232.43135081432789,False,assets/targets/0091/outlinestim_world1_probe2_2_1.png,assets/targets/0091/outlinestim_world2_probe2_2_0.png,assets/targets/0091/outlinestim_world2_probe2_2_1.png,assets/targets/0091/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,1,1,blue,62e0532289a4e5d9fedadde1,0,assets/targets/0091/outlinestim_world2_probe2_2_1.png,1,50,True
2,7992,26,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe0_1_1.png,assets/targets/0042/outlinestim_world2_probe0_1_0.png,assets/targets/0042/outlinestim_world2_probe0_1_1.png,assets/targets/0042/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,1,blue,62e0532289a4e5d9fedadde1,1,assets/targets/0042/outlinestim_world2_probe0_1_0.png,0,26,False
3,8549,17,0069,assets/targets/0069/img1_1.png,assets/targets/0069/img1_2.png,assets/targets/0069/img2_1.png,assets/targets/0069/img2_2.png,assets/targets/0069/recording1_1.mp4,assets/targets/0069/recording1_2.mp4,assets/targets/0069/recording2_1.mp4,assets/targets/0069/recording2_2.mp4,45.99293272938177,282.53465008228795,False,assets/targets/0069/outlinestim_world1_probe0_1_1.png,assets/targets/0069/outlinestim_world2_probe0_1_0.png,assets/targets/0069/outlinestim_world2_probe0_1_1.png,assets/targets/0069/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,1,blue,62e0532289a4e5d9fedadde1,0,assets/targets/0069/outlinestim_world2_probe0_1_1.png,1,83,True
4,9207,86,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe1_2_1.png,assets/targets/0052/outlinestim_world2_probe1_2_0.png,assets/targets/0052/outlinestim_world2_probe1_2_1.png,assets/targets/0052/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,1,1,blue,62e0532289a4e5d9fedadde1,1,assets/targets/0052/outlinestim_world2_probe1_2_0.png,0,86,True
5,10566,10,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe1_2_1.png,assets/targets/0064/outlinestim_world2_probe1_2_0.png,assets/targets/0064/outlinestim_world2_probe1_2_1.png,assets/targets/0064/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,1,1,blue,62e0532289a4e5d9fedadde1,0,assets/targets/0064/outlinestim_world2_probe1_2_1.png,1,90,True
6,6343,70,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe0_1_1.png,assets/targets/0072/outlinestim_world2_probe0_1_0.png,assets/targets/0072/outlinestim_world2_probe0_1_1.png,assets/targets/0072/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,1,blue,62e0532289a4e5d9fedadde1,0,assets/targets/0072/outlinestim_world1_probe0_1_1.png,1,30,False
7,8191,0,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe2_2_1.png,assets/targets/0025/outlinestim_world2_probe2_2_0.png,assets/targets/0025/outlinestim_world2_probe2_2_1.png,assets/targets/0025/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,1,blue,62e0532289a4e5d9fedadde1,0,assets/targets/0025/outlinestim_world1_probe2_2_1.png,1,100,True
8,7295,40,0024,assets/targets/0024/img1_1.png,assets/targets/0024/img1_2.png,assets/targets/0024/img2_1.png,assets/targets/0024/img2_2.png,assets/targets/0024/recording1_1.mp4,assets/targets/0024/recording1_2.mp4,assets/targets/0024/recording2_1.mp4,assets/targets/0024/recording2_2.mp4,392.50547349657757,36.17405762242421,False,assets/targets/0024/outlinestim_world1_probe0_1_1.png,assets/targets/0024/outlinestim_world2_probe0_1_0.png,assets/targets/0024/outlinestim_world2_probe0_1_1.png,assets/targets/0024/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,1,blue,62e0532289a4e5d9fedadde1,1,assets/targets/0024/outlinestim_world1_probe0_1_0.png,0,40,False
0,25309,100,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe1_1_1.png,assets/targets/0045/outlinestim_world2_probe1_1_0.png,assets/targets/0045/outlinestim_world2_probe1_1_1.png,assets/targets/0045/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,1,blue,63f82a4ff43ec144ca3622a8,1,assets/targets/0045/outlinestim_world2_probe1_1_0.png,0,100,True
1,15483,100,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe0_1_1.png,assets/targets/0042/outlinestim_world2_probe0_1_0.png,assets/targets/0042/outlinestim_world2_probe0_1_1.png,assets/targets/0042/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,1,blue,63f82a4ff43ec144ca3622a8,1,assets/targets/0042/outlinestim_world1_probe0_1_0.png,0,100,True
2,10983,0,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe0_1_1.png,assets/targets/0025/outlinestim_world2_probe0_1_0.png,assets/targets/0025/outlinestim_world2_probe0_1_1.png,assets/targets/0025/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,1,blue,63f82a4ff43ec144ca3622a8,1,assets/targets/0025/outlinestim_world1_probe0_1_0.png,0,0,False
3,14908,100,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe2_1_1.png,assets/targets/0052/outlinestim_world2_probe2_1_0.png,assets/targets/0052/outlinestim_world2_probe2_1_1.png,assets/targets/0052/outlinestim_world1_probe2_1_0.png,noteleport_consistent,2,1,1,1,blue,63f82a4ff43ec144ca3622a8,1,assets/targets/0052/outlinestim_world2_probe2_1_0.png,0,100,True
4,7967,0,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe0_2_1.png,assets/targets/0064/outlinestim_world2_probe0_2_0.png,assets/targets/0064/outlinestim_world2_probe0_2_1.png,assets/targets/0064/outlinestim_world1_probe0_2_0.png,nocol,0,2,1,1,blue,63f82a4ff43ec144ca3622a8,1,assets/targets/0064/outlinestim_world2_probe0_2_0.png,0,0,False
5,6033,100,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe1_1_1.png,assets/targets/0072/outlinestim_world2_probe1_1_0.png,assets/targets/0072/outlinestim_world2_probe1_1_1.png,assets/targets/0072/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,1,blue,63f82a4ff43ec144ca3622a8,0,assets/targets/0072/outlinestim_world2_probe1_1_1.png,1,0,False
6,12966,0,0024,assets/targets/0024/img1_1.png,assets/targets/0024/img1_2.png,assets/targets/0024/img2_1.png,assets/targets/0024/img2_2.png,assets/targets/0024/recording1_1.mp4,assets/targets/0024/recording1_2.mp4,assets/targets/0024/recording2_1.mp4,assets/targets/0024/recording2_2.mp4,392.50547349657757,36.17405762242421,False,assets/targets/0024/outlinestim_world1_probe2_1_1.png,assets/targets/0024/outlinestim_world2_probe2_1_0.png,assets/targets/0024/outlinestim_world2_probe2_1_1.png,assets/targets/0024/outlinestim_world1_probe2_1_0.png,noteleport_consistent,2,1,1,1,blue,63f82a4ff43ec144ca3622a8,0,assets/targets/0024/outlinestim_world2_probe2_1_1.png,1,100,True
